FID	IID	phenotype_sim	genetic_score	error_term
HG02405	HG02405	0.02503893389710246	-0.009721804456785325	0.034760738353887786
HG02406	HG02406	0.10266375137682865	0.16133114341646432	-0.05866739203963566
HG02407	HG02407	0.24210109369820676	0.2643094358034432	-0.022208342105236412
HG02408	HG02408	-0.0017377259926580207	-0.01740531916730107	0.01566759317464305
HG02409	HG02409	-0.0857973902306487	-0.07111604579258711	-0.01468134443806158
HG02410	HG02410	-0.6702590370500096	-0.7570899706715717	0.08683093362156212
HG02419	HG02419	0.16671186107428984	0.16865493790246544	-0.0019430768281755964
HG02420	HG02420	-0.589274300171515	-0.6326805369695649	0.04340623679804993
HG02425	HG02425	0.058093283787283824	-0.003925505978986624	0.06201878976627045
HG02427	HG02427	-0.7676609613001406	-0.815796174260322	0.04813521296018139
HG02429	HG02429	-0.10177794411531987	-0.14779946663184096	0.04602152251652108
HG02433	HG02433	-0.1667135553514637	-0.14711492098867893	-0.019598634362784778
HG02436	HG02436	-0.304623302838442	-0.2376086584990844	-0.0670146443393576
HG02439	HG02439	0.0026268401436920046	-0.0095450909575448	0.012171931101236804
HG02442	HG02442	-0.6093055521386486	-0.6116870486643166	0.0023814965256680064
HG02445	HG02445	0.03471665482419634	0.08161630034446717	-0.04689964552027082
HG02449	HG02449	-0.3274032350286992	-0.31219236422330143	-0.01521087080539779
HG02450	HG02450	-0.6307708273921657	-0.805207471898757	0.17443664450659124
HG02455	HG02455	-0.04880741325157843	-0.14711492098867893	0.0983075077371005
HG02461	HG02461	-0.11630789631422293	-0.22490362320095303	0.1085957268867301
HG02462	HG02462	-0.7029108720447236	-0.7836116102291272	0.0807007381844036
HG02464	HG02464	-0.20579821228036466	-0.13697075587697327	-0.06882745640339138
HG02465	HG02465	0.34460970488694515	0.2319199717370793	0.11268973314986586
HG02470	HG02470	-0.4175737409268214	-0.5241663509514183	0.10659261002459688
HG02471	HG02471	-0.09037884712981895	-0.13459061773028227	0.044211770600463336
HG02476	HG02476	-0.13687274791719214	-0.09887473254930229	-0.037998015367889854
HG02477	HG02477	-1.1028902476279918	-1.1307462435681375	0.027855995940145668
HG02479	HG02479	-0.11910003887473603	-0.21126846520928672	0.09216842633455069
HG02481	HG02481	-0.3315519148638269	-0.5861112246755511	0.2545593098117242
HG02484	HG02484	-0.5591565434357928	-0.7122722885183641	0.1531157450825713
HG02485	HG02485	0.30709049046554326	0.2755587362684309	0.03153175419711237
HG02489	HG02489	-0.174585057793308	0.0031887504039331827	-0.17777380819724117
HG02490	HG02490	-0.32147377410560296	-0.29067495616618544	-0.030798817939417494
HG02491	HG02491	0.1598507407197408	0	0.1598507407197408
HG02493	HG02493	-0.3818099956525095	-0.17850548010319472	-0.20330451554931478
HG02494	HG02494	0.2683719822354276	0.2755587362684309	-0.007186754033003367
HG02496	HG02496	-0.026992278983406198	-0.01867110570892694	-0.008321173274479258
HG02497	HG02497	-1.1485514648353068	-1.1659351226182189	0.017383657782912117
HG02501	HG02501	-0.4769767945968087	-0.5393077910179273	0.06233099642111855
HG02502	HG02502	-0.09534515473693508	0.04480346622876821	-0.1401486209657033
HG02505	HG02505	-1.0248907200541173	-0.8435471227276139	-0.18134359732650346
HG02508	HG02508	-0.48524701563185085	-0.3014355730032548	-0.18381144262859606
HG02511	HG02511	-0.37343221385263015	-0.19674400950316348	-0.17668820434946667
HG02512	HG02512	-0.02332699649562142	0.11740405291784556	-0.14073104941346698
HG02513	HG02513	0.1561833323017362	0.06326503383461386	0.09291829846712235
HG02521	HG02521	-0.16213855532300264	-0.10170328959356993	-0.060435265729432724
HG02522	HG02522	-0.03961031237024502	-0.003925505978986624	-0.03568480639125839
HG02536	HG02536	-0.6220115035935969	-0.5676814357051625	-0.05433006788843439
HG02537	HG02537	-0.35800851951290114	-0.3736387086333707	0.015630189120469568
HG02541	HG02541	-0.34059961612513834	-0.23942991972435274	-0.10116969640078562
HG02545	HG02545	-0.18764533220862906	-0.18162767076864839	-0.006017661439980663
HG02546	HG02546	0.13281152660466555	0.11454668688820674	0.018264839716458824
HG02549	HG02549	0.1014140634346694	-0.011843622033484325	0.11325768546815372
HG02554	HG02554	0.07615469887730207	0.007132246065884806	0.06902245281141726
HG02555	HG02555	-0.43958421603769016	-0.42616775177884847	-0.013416464258841704
HG02557	HG02557	-0.6195898171804665	-0.7149151177378372	0.09532530055737078
HG02558	HG02558	0.0648485313213327	0.0751827251864597	-0.01033419386512701
HG02561	HG02561	0.08544375140127279	0.13614732152782377	-0.05070357012655098
HG02562	HG02562	-0.8387525597721298	-0.8490493757766672	0.010296816004537367
HG02568	HG02568	-1.7950812855357083	-1.7528321132529527	-0.042249172282755695
HG02570	HG02570	-0.0315709583551889	-0.09297590190544724	0.06140494355025834
HG02571	HG02571	-0.010464180451130775	0.11319211104372523	-0.123656291494856
HG02573	HG02573	-0.33874280176733307	-0.4522573625203223	0.11351456075298921
HG02574	HG02574	-0.6150248197264473	-0.5526531166397035	-0.06237170308674381
HG02577	HG02577	0.09051414659075059	-0.016659347340464592	0.10717349393121518
HG02580	HG02580	0.06322076037321445	0.13364432405214755	-0.0704235636789331
HG02582	HG02582	-0.4007812557694942	-0.36769354097777984	-0.03308771479171437
HG02583	HG02583	-0.5492177221680419	-0.41521086345892405	-0.13400685870911788
HG02585	HG02585	-0.4599763450853351	-0.5366908652552985	0.07671452016996344
HG02586	HG02586	-0.26652333986223176	-0.21865966621168192	-0.047863673650549846
HG02588	HG02588	-0.3651956812870842	-0.3913782625301276	0.026182581243043415
HG02589	HG02589	-0.17041483367851704	-0.18295716789631408	0.012542334217797041
HG02594	HG02594	-0.5993140216485804	-0.5812859537079931	-0.018028067940587332
HG02595	HG02595	-0.415145492855652	-0.43432870988785294	0.019183217032200953
HG02597	HG02597	-0.11759399600314323	-0.10170328959356993	-0.0158907064095733
HG02600	HG02600	-0.02324882740869985	-0.07760734498733654	0.05435851757863669
HG02601	HG02601	0.028908860976918832	-0.1672142595751211	0.19612312055203993
HG02603	HG02603	-0.9541561504684472	-0.821781838755822	-0.13237431171262518
HG02604	HG02604	-0.6898585698627993	-0.7351243832614273	0.045265813398628035
HG02610	HG02610	0.019348636942386123	0.039981060630304266	-0.020632423687918143
HG02611	HG02611	0.41198156744985504	0.3098755474202335	0.10210602002962153
HG02613	HG02613	-0.3531044163622888	-0.44213655974017463	0.08903214337788586
HG02614	HG02614	-0.08542097138567811	-0.07652609266806396	-0.00889487871761416
HG02620	HG02620	-0.13076139249290586	-0.09297590190544724	-0.037785490587458614
HG02621	HG02621	-0.8784397459921729	-0.8943117873559241	0.015872041363751248
HG02623	HG02623	0.1625333781872297	0.01364198881201445	0.14889138937521526
HG02624	HG02624	-0.28571818561134077	-0.07244923489248617	-0.2132689507188546
HG02628	HG02628	-0.1979634038925283	-0.07132558389566841	-0.12663781999685988
HG02629	HG02629	-0.00873150310194079	-0.21569106432143598	0.20695956121949519
HG02634	HG02634	-0.14312193839561185	-0.056409312734252315	-0.08671262566135954
HG02635	HG02635	-1.1347456747695195	-1.2011322458051144	0.06638657103559475
HG02642	HG02642	-0.20803173366949493	0.026668886987748552	-0.23470062065724348
HG02643	HG02643	0.21528677996745313	0.18317047563999656	0.03211630432745657
HG02645	HG02645	0.31037279299333664	0.18279237246606497	0.1275804205272717
HG02646	HG02646	-0.4990573334442293	-0.21451499890536072	-0.2845423345388686
HG02648	HG02648	-0.2656995261118691	-0.3037677801446989	0.03806825403282982
HG02649	HG02649	-0.6268889693928442	-0.7064283464627806	0.07953937706993645
HG02651	HG02651	0.16102037753282017	0.1793940839590505	-0.01837370642623032
HG02652	HG02652	-0.20073901211997697	-0.030516081930836714	-0.17022293018914025
HG02654	HG02654	0.3567567637483281	0.12132955889683217	0.23542720485149593
HG02655	HG02655	0.1397410727861016	0.21944723944179717	-0.07970616665569556
HG02657	HG02657	-0.6512510029030613	-0.7469822910001968	0.09573128809713553
HG02658	HG02658	-0.12954740050815836	0	-0.12954740050815836
HG02660	HG02660	-0.09024217617823117	-0.19619487191550433	0.10595269573727316
HG02661	HG02661	-0.27470857502698204	-0.2252787846373394	-0.04942979038964264
HG02666	HG02666	-0.10317217421324885	-0.21161302120890474	0.10844084699565588
HG02667	HG02667	-1.5006413643557557	-1.4981157706351953	-0.002525593720560479
HG02675	HG02675	-0.0335030196554886	0.04119563961867245	-0.07469865927416106
HG02676	HG02676	-0.7323697943438835	-0.5875841489303857	-0.14478564541349778
HG02678	HG02678	0.010120380223717612	-0.02930098099168394	0.03942136121540155
HG02679	HG02679	-0.9280557557710044	-0.8679330377024599	-0.06012271806854452
HG02681	HG02681	-0.5021243687386063	-0.5452767896000297	0.043152420861423374
HG02682	HG02682	-0.658078740801455	-0.5366804026067258	-0.12139833819472926
HG02684	HG02684	0.1748078541573136	0.1793940839590505	-0.004586229801736901
HG02685	HG02685	-0.36249796392346056	-0.493407844984904	0.13090988106144344
HG02687	HG02687	-0.15794773790214423	-0.08893989601638166	-0.06900784188576255
HG02688	HG02688	-0.05744914996646516	0.05287931201746687	-0.11032846198393204
HG02690	HG02690	0.055136299889610635	0.11612905012443663	-0.06099275023482599
HG02691	HG02691	-0.2059703550375192	-0.2472654640558176	0.04129510901829839
HG02694	HG02694	0.06342632672472365	-0.06024498851038516	0.1236713152351088
HG02696	HG02696	0.1588442968902391	0.06326503383461386	0.09557926305562524
HG02697	HG02697	-0.13590286873192622	0	-0.13590286873192622
HG02699	HG02699	0.010319171513909223	0.05806452506221831	-0.04774535354830909
HG02700	HG02700	-0.022200324192093113	0.15220512866508215	-0.17440545285717526
HG02702	HG02702	-0.10207887453436754	-0.09006639716681095	-0.012012477367556585
HG02703	HG02703	-0.5921494722682603	-0.5244049568311311	-0.06774451543712924
HG02715	HG02715	-1.2792096805619857	-1.4139066394272959	0.13469695886531025
HG02716	HG02716	0.023492118042233612	0.1286533533828333	-0.10516123534059968
HG02721	HG02721	-1.5271121773175087	-1.4878430515944494	-0.03926912572305928
HG02722	HG02722	-0.5923599862495047	-0.5383528252442951	-0.05400716100520967
HG02724	HG02724	0.12000781775247601	-0.03971325855236501	0.15972107630484103
HG02725	HG02725	-0.05608952867850642	-0.13229053339455277	0.07620100471604635
HG02727	HG02727	0.05198610868195486	0.19584389319643378	-0.14385778451447892
HG02728	HG02728	-0.29632145326558945	-0.3658827056409792	0.06956125237538972
HG02731	HG02731	-0.14491483584427076	-0.12068580321501939	-0.02422903262925136
HG02733	HG02733	-0.23733047208728814	-0.28575499694468454	0.048424524857396414
HG02734	HG02734	0.034322071636012204	0.04893851031083614	-0.014616438674823935
HG02736	HG02736	-0.2482738274557894	-0.2619334799004719	0.01365965244468247
HG02737	HG02737	0.12377966223665988	0.04893851031083614	0.07484115192582375
HG02756	HG02756	0.18561129868063825	0.07400510651059443	0.1116061921700438
HG02757	HG02757	-0.21128838365221397	-0.15162572402041402	-0.05966265963179995
HG02759	HG02759	-0.3451007241822145	-0.261097321822308	-0.08400340235990651
HG02760	HG02760	-0.24710693048144042	-0.29422984197735785	0.04712291149591744
HG02763	HG02763	-0.09450430542068539	-0.08777539313305169	-0.0067289122876337025
HG02768	HG02768	-0.8114435037263307	-0.8316830707364715	0.02023956701014083
HG02769	HG02769	-0.9424393752041282	-0.9343544389121234	-0.00808493629200485
HG02771	HG02771	-0.4287962120410595	-0.15645047384314242	-0.2723457381979171
HG02772	HG02772	-0.012989370230960844	-0.025242158293258418	0.012252788062297574
HG02774	HG02774	0.1686793100875856	0.13777936813421546	0.030899941953370154
HG02775	HG02775	-0.15661517588900697	-0.08638392165303233	-0.07023125423597466
HG02778	HG02778	0.03645073449723718	0.05806452506221831	-0.021613790564981136
HG02780	HG02780	-0.16525656849186798	-0.28682350629242137	0.12156693780055339
HG02783	HG02783	0.36413708763770514	0.24104598648846143	0.1230911011492437
HG02784	HG02784	-0.22023732603502186	-0.21181723771151156	-0.008420088323510305
HG02786	HG02786	0.10169901527919532	0.1867178784450516	-0.08501886316585629
HG02787	HG02787	-0.02152345691338233	-0.04363876453135162	0.022115307617969288
HG02789	HG02789	0.04630623284138444	-0.08816833229502663	0.13447456513641107
HG02790	HG02790	0.005771034470868644	-0.04363876453135162	0.04940979900222026
HG02792	HG02792	0.11848965411126858	-0.03680722659919413	0.15529688071046271
HG02793	HG02793	-0.15531609423784795	-0.12337493195664138	-0.03194116228120656
HG02798	HG02798	-0.7854211120423964	-0.616291635899688	-0.1691294761427083
HG02799	HG02799	-1.3276606640306885	-1.2773810717859306	-0.05027959224475791
HG02804	HG02804	-0.8046520041315947	-0.7569964479547926	-0.04765555617680203
HG02805	HG02805	-0.6029526778409071	-0.688418170507066	0.08546549266615888
HG02807	HG02807	0.3103959247536201	0.23723288796609265	0.07316303678752743
HG02808	HG02808	0.3509418374153555	0.19170884911436586	0.15923298830098964
HG02810	HG02810	-0.2245701963128821	-0.18555317674763502	-0.03901701956524707
HG02811	HG02811	-0.4631887114940584	-0.34927432171534745	-0.11391438977871092
HG02813	HG02813	-1.1349642236295785	-1.374740839516744	0.23977661588716553
HG02814	HG02814	-0.016344625565041404	-0.1912781476418488	0.1749335220768074
HG02816	HG02816	-0.5150092160083295	-0.5027652353988961	-0.01224398060943346
HG02817	HG02817	0.4855097430731783	0.19170884911436586	0.2938008939588124
HG02819	HG02819	-0.29075609312806266	-0.3860449484316632	0.09528885530360054
HG02820	HG02820	-0.22649979268076084	-0.3673273988533765	0.14082760617261567
HG02836	HG02836	-0.18111508349932362	-0.15827052802161778	-0.022844555477705843
HG02837	HG02837	0.17458935128178066	0.255183421052061	-0.08059406977028033
HG02839	HG02839	-0.016943536614335244	0.04459392812568691	-0.061537464740022155
HG02840	HG02840	-0.30057125816073693	-0.15104042696766556	-0.14953083119307137
HG02851	HG02851	-0.043481085977917	-0.14732445909176023	0.10384337311384323
HG02852	HG02852	-0.2430664721764721	-0.029710868070833382	-0.21335560410563872
HG02854	HG02854	0.1881325572005389	0.17504950177390127	0.013083055426637617
HG02855	HG02855	-0.011880062468565794	0.13385386215522882	-0.14573392462379461
HG02860	HG02860	-0.29972786666094975	-0.14853903808012842	-0.15118882858082136
HG02861	HG02861	-0.07126797866881017	-0.09318544000852855	0.021917461339718374
HG02870	HG02870	-0.32982757185031436	-0.40113659544149416	0.07130902359117978
HG02878	HG02878	0.19187826145487563	0.19924218170344826	-0.007363920248572631
HG02879	HG02879	-0.7071050553262427	-0.632019664186798	-0.07508539113944471
HG02881	HG02881	-0.007372074247525924	-0.016659347340464592	0.009287273092938668
HG02882	HG02882	-0.7695614604285956	-0.8143158596707508	0.04475439924215524
HG02884	HG02884	-0.22760763728955105	-0.19255886088358243	-0.03504877640596863
HG02885	HG02885	-0.6112927423964707	-0.6694792627201998	0.05818652032372912
HG02887	HG02887	-0.7984861264001514	-0.7124373247148469	-0.08604880168530449
HG02888	HG02888	-0.5526163461345528	-0.3662147282389924	-0.18640161789556034
HG02890	HG02890	0.13580829534424793	-0.013261058833450107	0.14906935417769804
HG02891	HG02891	-0.9067682188911206	-1.0103821813594551	0.10361396246833457
HG02895	HG02895	-0.7744669804275226	-0.6346417295876892	-0.1398252508398335
HG02896	HG02896	-0.09618142428404328	-0.18937546439701697	0.09319404011297369
HG02922	HG02922	-0.2796818864093079	-0.33499408685602255	0.05531220044671466
HG02923	HG02923	-0.0887475791126858	-0.14732445909176023	0.05857687997907444
HG02938	HG02938	-1.0918719964812411	-1.1794700181637892	0.08759802168254799
HG02941	HG02941	-0.35197936424045567	-0.29132786428090185	-0.06065149995955382
HG02943	HG02943	0.23882467323621975	0.161121605313383	0.07770306792283678
HG02944	HG02944	-0.41333071487566386	-0.5177046082043322	0.10437389332866834
HG02946	HG02946	-0.7478076807491039	-0.6825188814313151	-0.06528879931778878
HG02947	HG02947	-0.3432127188067422	-0.445805327326525	0.10259260851978279
HG02952	HG02952	-1.1765761532136652	-1.1111285438803025	-0.06544760933336262
HG02953	HG02953	0.024589556985732924	-0.11718476478708909	0.141774321772822
HG02968	HG02968	-0.07848241121243445	-0.09394492828287182	0.015462517070437377
HG02970	HG02970	0.1474719808934063	-0.06945158466696745	0.21692356556037376
HG02971	HG02971	-0.7093422237616022	-0.7459828316974453	0.03664060793584314
HG02973	HG02973	-0.5299196083985297	-0.5978977442951874	0.0679781358966577
HG02974	HG02974	-0.21601703272263578	-0.272579523967579	0.056562491244943225
HG02976	HG02976	-0.35578698931463754	-0.20931449013296516	-0.14647249918167238
HG02977	HG02977	0.1455735572214164	0.17229703665943813	-0.026723479438021724
HG02979	HG02979	0.49370096034988115	0.32057174060028043	0.17312921974960072
HG02981	HG02981	-0.5716414660347833	-0.6522698722896166	0.08062840625483338
HG02982	HG02982	0.017378578467506855	-0.008235795423388544	0.0256143738908954
HG02983	HG02983	-0.757153757092923	-0.8071111341239885	0.049957377031065536
HG03006	HG03006	0.05971199602181297	0.036076078540645526	0.02363591748116745
HG03007	HG03007	0.0979548063125944	0.09806610958185044	-1.1130326925603597e-4
HG03009	HG03009	-0.0266760961937032	-0.003925505978986624	-0.022750590214716575
HG03012	HG03012	-0.011137344498117013	-0.08286878532962871	0.0717314408315117
HG03015	HG03015	0.13778533619803945	0.15613063464406876	-0.01834529844602931
HG03016	HG03016	0.024616984009355775	0.06326503383461386	-0.03864804982525809
HG03018	HG03018	0.3683189868184663	0.3223739608656615	0.045945025952804835
